"url","pic_url","name","time","career","printdate","onlinedate","abstract"
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001405?rskey=qRX7qS&result=1500","/cover/searchableMedia/anb-9780198606697-e-5001405-graphic-1-thumbnail.jpg","Johnson, Ban","1863-1931","sportswriter and baseball executive","1999","1999","Ban Johnson Right, with August Herrmann. Courtesy of the Library of Congress (LC-USZ62-91940)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002464?rskey=hTVvQc&result=1501","/cover/searchableMedia/anb-9780198606697-e-5002464-graphic-1-thumbnail.jpg","Johnson, Bunk","27 December 1889?–07 July 1949","trumpeter","1999","1999","Bunk Johnson  © William P. Gottlieb; used by permission.  William P. Gottlieb Collection, Library of Congress (LC-GLB13-0457 DLC)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000820?rskey=hTVvQc&result=1502","/cover/searchableMedia/anb-9780198606697-e-5000820-graphic-1-thumbnail.jpg","Johnson, Charles Spurgeon","1893-1956","sociologist and educator","1999","1999","Charles S. Johnson Photograph by Carl Van Vechten, 1948. Courtesy of the Library of Congress (LC-USZ62-42518)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5005140?rskey=hTVvQc&result=1503","/cover/searchableMedia/anb-9780198606697-e-5005140-graphic-1-thumbnail.jpg","Johnson, Eastman","1824-1906","genre and portrait painter","1999","1999","Eastman Johnson. Self-portrait, oil on artist board, 1877. National Portrait Gallery, Smithsonian Institution; gift of the artist."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001553?rskey=hTVvQc&result=1504","/cover/searchableMedia/anb-9780198606697-e-5001553-graphic-1-thumbnail.jpg","Johnson, Eliza McCardle","1810-1876","wife of President Andrew Johnson","1999","1999","Eliza McCardle Johnson. From an engraving by John Chester Buttre, 1883. Courtesy of the Library of Congress (LC-USZ62-25821 DLC)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5004047?rskey=hTVvQc&result=1505","/cover/searchableMedia/anb-9780198606697-e-5004047-graphic-1-thumbnail.jpg","Johnson, Francis","1792-1844","musician, bandleader, and composer","","","Francis Johnson.  Courtesy of the Rare Book & Manuscript Library, University of Pennsylvania."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002782?rskey=hTVvQc&result=1506","/cover/searchableMedia/anb-9780198606697-e-5002782-graphic-1-thumbnail.jpg","Johnson, Frank, Jr.","1918-1999","U.S. district and circuit judge","","","Frank M. Johnson.  Courtesy of the Library of Congress."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001367?rskey=hTVvQc&result=1507","/cover/searchableMedia/anb-9780198606697-e-5001367-graphic-1-thumbnail.jpg","Johnson, Hall","1888-1970","composer, arranger, and choral conductor","1999","1999","Hall Johnson Photograph by Carl Van Vechten, 1947. Courtesy of the Library of Congress (LC-USZ62-108272)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002017?rskey=hTVvQc&result=1508","/cover/searchableMedia/anb-9780198606697-e-5002017-graphic-1-thumbnail.jpg","Johnson, Hiram Warren","1866-1945","governor of California and U.S. senator","1999","1999","Hiram Johnson. Drawing by Edward Penfield, the cover of Collier's, 17 Feb. 1917. Courtesy of the Library of Congress (LC-USZC4-3052)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001406?rskey=hTVvQc&result=1509","/cover/searchableMedia/anb-9780198606697-e-5001406-graphic-1-thumbnail.jpg","Johnson, Jack","1878-1946","the first African-American world heavyweight boxing champion","1999","1999","Jack Johnson, c. 1910–1915.  Courtesy of the Library of Congress (LC-USZ62-1823)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002417?rskey=hTVvQc&result=1510","/cover/searchableMedia/anb-9780198606697-e-5002417-graphic-1-thumbnail.jpg","Johnson, James P.","1894-1955","jazz and popular pianist, composer, and songwriter","1999","1999","James P. Johnson  © William P. Gottlieb; used by permission.  William P. Gottlieb Collection, Library of Congress (LC-GLB13-0458 DLC)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001881?rskey=N3tbWL&result=1511","/cover/searchableMedia/anb-9780198606697-e-5001881-graphic-1-thumbnail.jpg","Johnson, James Weldon","1871-1938","civil-rights leader, poet, and novelist","1999","1999","James Weldon Johnson.  Courtesy of the Library of Congress (LC-USZ62-42992)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5005243?rskey=N3tbWL&result=1512","/cover/searchableMedia/anb-9780198606697-e-5005243-graphic-1-thumbnail.jpg","Johnson, Lady Bird","1912-2007","first lady of the United States","","","Lady Bird Johnson. c. 1962. Courtesy of the Library of Congress (LC-USZ62-25816B)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000521?rskey=N3tbWL&result=1513","/cover/searchableMedia/anb-9780198606697-e-5000521-graphic-1-thumbnail.jpg","Johnson, Louis Arthur","1891-1966","attorney and secretary of defense","1999","1999","Louis Johnson [left to right] Louis Johnson, General Omar Bradley,  and Undersecretary of Defense Stephen Early, 1950. Courtesy of the Library of Congress (LC-USZ62-104296)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000522?rskey=N3tbWL&result=1514","/cover/searchableMedia/anb-9780198606697-e-5000522-graphic-1-thumbnail.jpg","Johnson, Lyndon Baines","27 August 1908–22 January 1973","thirty-sixth president of the United States","1999","1999","Lyndon B. Johnson.  Courtesy of the Library of Congress (LC-USZ62-13036 DLC)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002500?rskey=N3tbWL&result=1515","/cover/searchableMedia/anb-9780198606697-e-5002500-graphic-1-thumbnail.jpg","Johnson, Pete","1904-1967","blues and jazz pianist","1999","1999","Pete Johnson  © William P. Gottlieb; used by permission.  William P. Gottlieb Collection, Library of Congress (LC-GLB23-0465 DLC)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5005604?rskey=N3tbWL&result=1516","/cover/searchableMedia/anb-9780198606697-e-5005604-graphic-1-thumbnail.jpg","Johnson, Philip Cortelyou","1906-2005","architect","","","Philip Johnson. Nickel-plated bronze, 1997, by George M Kelly. National Portrait Gallery, Smithsonian Institution."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002004?rskey=N3tbWL&result=1517","/cover/searchableMedia/anb-9780198606697-e-5002004-graphic-1-thumbnail.jpg","Johnson, Reverdy","1796-1876","lawyer, U.S. attorney general, and U.S. senator","1999","1999","Reverdy Johnson. Photograph from the studio of Mathew B. Brady. Courtesy of the National Archives (NWDNS-111-B-1197)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000068?rskey=N3tbWL&result=1518","/cover/searchableMedia/anb-9780198606697-e-5000068-graphic-1-thumbnail.jpg","Johnson, Richard Mentor","1780-1850","U.S. congressman and vice president","1999","1999","Richard M. Johnson. Lithograph of a portrait by A. A. Hoffay, 1833. Courtesy of the Library of Congress (LC-USZ62-97500)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002970?rskey=N3tbWL&result=1519","/cover/searchableMedia/anb-9780198606697-e-5002970-graphic-1-thumbnail.jpg","Johnson, Thomas","1732-1819","politician and jurist","1999","1999","Thomas Johnson. Reproduction of a painting by Charles Willson Peale. Courtesy of the Library of Congress (LC-USZ61-2178)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001407?rskey=N3tbWL&result=1520","/cover/searchableMedia/anb-9780198606697-e-5001407-graphic-1-thumbnail.jpg","Johnson, Walter","1887-1946","baseball player and manager","1999","1999","Walter Johnson. [left to right]Calvin Coolidge and Walter Johnson. Courtesy of the Library of Congress (LC-USZ62-32732)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002178?rskey=NqJSZu&result=1521","/cover/searchableMedia/anb-9780198606697-e-5002178-graphic-1-thumbnail.jpg","Johnston, Annie Fellows","15 May 1863–05 October 1931","writer of juvenile fiction","","","Annie Fellows Johnston  Courtesy of the Library of Congress (LC-USZ62-112011)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000236?rskey=NqJSZu&result=1522","/cover/searchableMedia/anb-9780198606697-e-5000236-graphic-1-thumbnail.jpg","Johnston, Joseph Eggleston","1807-1891","Confederate general","1999","1999","Joseph E. Johnston.  Courtesy of the Library of Congress (LC-B8172-2109)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000986?rskey=NqJSZu&result=1523","/cover/searchableMedia/anb-9780198606697-e-5000986-graphic-1-thumbnail.jpg","Johnston, Mary","1870-1936","author and suffragette","1999","1999","Mary Johnston  Courtesy of the Library of Congress (LC-USZ62-112021)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000523?rskey=NqJSZu&result=1524","/cover/searchableMedia/anb-9780198606697-e-5000523-graphic-1-thumbnail.jpg","Johnston, Olin DeWitt Talmadge","1896-1965","politician","1999","1999","Olin D. Johnston.  Courtesy of the Library of Congress (LC-USZ62-93485 )."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001250?rskey=NqJSZu&result=1525","/cover/searchableMedia/anb-9780198606697-e-5001250-graphic-1-thumbnail.jpg","Jolson, Al","1886-1950","singer and entertainer","1999","1999","Al Jolson  Courtesy of the Library of Congress (LC-USZ62-111598)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001408?rskey=NqJSZu&result=1526","/cover/searchableMedia/anb-9780198606697-e-5001408-graphic-1-thumbnail.jpg","Jones, Bobby","1902-1971","amateur golfer","1999","1999","Bobby Jones  Courtesy of the Library of Congress (LC-USZ62-115398)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000168?rskey=NqJSZu&result=1527","/cover/searchableMedia/anb-9780198606697-e-5000168-graphic-1-thumbnail.jpg","Jones, George Wallace","1804-1896","miner, merchant, and political leader","1999","1999","George Wallace Jones. Daguerreotype from the studio of   Mathew B. Brady. Courtesy of the Library of Congress (LC-USZ62-109921)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000426?rskey=NqJSZu&result=1528","/cover/searchableMedia/anb-9780198606697-e-5000426-graphic-1-thumbnail.jpg","Jones, Jesse Holman","1874-1956","businessman, federal agency head, and cabinet member","1999","1999","Jesse H. Jones  Courtesy of the Library of Congress (LC-USZ62-90437)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5003318?rskey=NqJSZu&result=1529","/cover/searchableMedia/anb-9780198606697-e-5003318-graphic-1-thumbnail.jpg","Jones, John","1729-1791","physician and surgeon","1999","1999","John Jones.  Courtesy of the Clendening History of Medicine Library, University of Kansas Medical Center."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000046?rskey=NqJSZu&result=1530","/cover/searchableMedia/anb-9780198606697-e-5000046-graphic-1-thumbnail.jpg","Jones, John Paul","1747-1792","revolutionary war naval officer and hero","1999","1999","John Paul Jones. Color lithograph with the inscription ""Painted after an etching by Moreau made from the life in 1780.""  Courtesy of the Library of Congress (LC-USZC4-2761)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5003705?rskey=8Htip8&result=1531","/cover/searchableMedia/anb-9780198606697-e-5003705-graphic-1-thumbnail.jpg","Jones, John Winston","1791-1848","congressman","","","John Winston Jones. Painting by James B. Sword, 1911. Courtesy of the U.S. House of Representatives."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000867?rskey=8Htip8&result=1532","/cover/searchableMedia/anb-9780198606697-e-5000867-graphic-1-thumbnail.jpg","Jones, Mother","01 August 1837–30 November 1930","labor organizer","1999","1999","Mother Jones [left to right] Calvin Coolidge and Mother Jones, 1924. Courtesy of the Library of Congress (LC-USZ62-111391)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002605?rskey=8Htip8&result=1533","/cover/searchableMedia/anb-9780198606697-e-5002605-graphic-1-thumbnail.jpg","Jordan, Barbara","21 February 1936–17 January 1996","lawyer, politician, and university professor","","","Barbara Jordan.  Courtesy of the Library of Congress (LC-USZ62-88189)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000628?rskey=8Htip8&result=1534","/cover/searchableMedia/anb-9780198606697-e-5000628-graphic-1-thumbnail.jpg","Jordan, David Starr","1851-1931","naturalist and educator","1999","1999","David Starr Jordan  Courtesy of the Library of Congress (LC-USZ62-111666 )."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002465?rskey=8Htip8&result=1535","/cover/searchableMedia/anb-9780198606697-e-5002465-graphic-1-thumbnail.jpg","Jordan, Louis","1908-1975","jazz musician","1999","1999","Louis Jordan  © William P. Gottlieb; used by permission.  William P. Gottlieb Collection, Library of Congress (LC-GLB13-0472 DLC)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001558?rskey=8Htip8&result=1536","/cover/searchableMedia/anb-9780198606697-e-5001558-graphic-1-thumbnail.jpg","Jorgensen, Christine","1926-1989","achieved fame by undergoing a surgical sex change","1999","1999","Christine Jorgensen  Courtesy of the Library of Congress (LC-USZ62-89848)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001514?rskey=8Htip8&result=1537","/cover/searchableMedia/anb-9780198606697-e-5001514-graphic-1-thumbnail.jpg","Joseph","1840?–21 September 1904","Nez PercÃ© leader","1999","1999","Chief Joseph. Reproduction of a painting by Elbridge Ayer Burbank (1858–1949).  Courtesy of the Library of Congress (LC-USZC4-5785)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000987?rskey=8Htip8&result=1538","/cover/searchableMedia/anb-9780198606697-e-5000987-graphic-1-thumbnail.jpg","Josephson, Matthew","1899-1978","writer","1999","1999","Matthew Josephson  Courtesy of the Library of Congress (LC-USZ62-116726)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001451?rskey=8Htip8&result=1539","/cover/searchableMedia/anb-9780198606697-e-5001451-graphic-1-thumbnail.jpg","Joss, Addie","1880-1911","baseball player","1999","1999","Addie Joss. American Tobacco Co. baseball card, 1911. Courtesy of the Library of Congress (LOT 13163-25, no. 137)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000604?rskey=8Htip8&result=1540","/cover/searchableMedia/anb-9780198606697-e-5000604-graphic-1-thumbnail.jpg","Judson, Ann Hasseltine","1789-1826","missionary","1999","1999","Anne Hasseltine Judson. Engraving by F. Halpin, mid-1800s.  Courtesy of the Library of Congress (LC-USZ62-101496 )."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5003706?rskey=oXxg1D&result=1541","/cover/searchableMedia/anb-9780198606697-e-5003706-graphic-1-thumbnail.jpg","Julian, Hubert F.","1897-1983","aviator","","","Hubert F. Julian.  Courtesy of Hill Aerospace Museum."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5005304?rskey=oXxg1D&result=1542","/cover/searchableMedia/anb-9780198606697-e-5005304-graphic-1-thumbnail.jpg","Julian, Percy Lavon","1899-1975","chemist","1999","1999","Percy Lavon Julian. Oil on canvas, 1952, by Richard Ruh Epperly. National Portrait Gallery, Smithsonian Institution; gift of Eugene V. Epperly."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002159?rskey=oXxg1D&result=1543","/cover/searchableMedia/anb-9780198606697-e-5002159-graphic-1-thumbnail.jpg","Kahanamoku, Duke Paoa","1890-1968","Olympic swimming champion and world-recognized surfer","1999","1999","Duke Kahanamoku.  Courtesy of the Library of Congress (LC-USZ62-115293)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000427?rskey=oXxg1D&result=1544","/cover/searchableMedia/anb-9780198606697-e-5000427-graphic-1-thumbnail.jpg","Kahn, Florence Prag","1866-1948","congresswoman","1999","1999","Florence Prag Kahn  Courtesy of the Library of Congress (LC-USZ62-107374)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5005149?rskey=oXxg1D&result=1545","/cover/searchableMedia/anb-9780198606697-e-5005149-graphic-1-thumbnail.jpg","Kahn, Louis I.","1901-1974","architect","1999","1999","Louis I. Kahn. Oil on canvas, 2009, by Alexandra Tyng. National Portrait Gallery, Smithsonian Institution; gift of Mrs. Eugene W. Kettering."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000658?rskey=oXxg1D&result=1546","/cover/searchableMedia/anb-9780198606697-e-5000658-graphic-1-thumbnail.jpg","Kahn, Otto Herman","1867-1934","investment banker and patron of the fine arts","1999","1999","Otto Kahn Photograph by Arnold Genthe Courtesy of the Library of Congress (LC-G401-T-5788-002)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001605?rskey=oXxg1D&result=1547","/cover/searchableMedia/anb-9780198606697-e-5001605-graphic-1-thumbnail.jpg","Kalakaua, David Laamea","1836-1891","king of the Hawaiian Islands","1999","1999","Kalakaua [left to right] King Kalakaua of Hawaii and Robert Louis Stevenson, c. 1889. Courtesy of the Library of Congress (LC-USZ62-646)."
